date,mvrv,market_cap,price,supply
2013-02-12,2.64695645,269078968.800169092048761067303,24.9797364073641,10771889.83951183
2013-02-13,2.58643345,265542492.304726476431039726661,24.6416509347867,10776164.83601183
2013-02-14,2.81731895,294102520.845497643907734595137,27.2823898203039,10779939.83601183
2013-02-15,2.76388477,293026238.919712135575864621614,27.1712692291058,10784414.83351183
2013-02-16,2.75541364,295041582.579987152243913243343,27.3461635619521,10789139.83351183
2013-02-17,2.69341809,290648438.392271493325417571223,26.9272513763881,10793839.82901183
2013-02-18,2.67527962,290774272.729800177605316753552,26.9288676370544,10797864.82851183
2013-02-19,2.87905367,317721259.248863328291797776845,29.4136243807715,10801839.82551183
2013-02-20,2.88625353,322252661.825801708179535836801,29.8198072276447,10806664.82401183
2013-02-21,2.8644687,322365075.931257230409405121821,29.8180689158387,10811064.82251183
2013-02-22,2.89510636,329571373.876579992737175732076,30.4726565324372,10815314.82251183
2013-02-23,2.81513609,322488396.105311633624708955668,29.8064545458796,10819414.82201183
2013-02-24,2.78872419,323431477.011749517411591316843,29.8828484924021,10823314.82201183
2013-02-25,2.77552491,328664404.998278761689234388871,30.3520330949737,10828414.82051183
2013-02-26,2.82058485,337494377.837877395147044400943,31.1555373506721,10832564.81951183
2013-02-27,2.81550442,338562887.388473191561491200092,31.2402610829924,10837389.81851183
2013-02-28,2.93242114,361841246.916051418280472221844,33.3752939365868,10841589.81801183
2013-03-01,2.99916694,375318347.573530885664439644332,34.6062570341204,10845389.81501183
2013-03-02,2.94238341,370423510.07922440320248566843,34.143515924021,10849014.81451183
2013-03-03,2.95351788,373906111.15763782069295577696,34.451740484512,10853039.81451183
2013-03-04,3.07990408,394955838.765478714539563342998,36.3762652507306,10857514.81201183
2013-03-05,3.34059331,441748538.912799424827061349701,40.6729539902747,10860989.81201183
2013-03-06,3.41073072,470285631.940790279389270673339,43.2849961852133,10864864.81201183
2013-03-07,3.24461202,455921062.308384135005654071821,41.9474407158387,10868864.81101183
2013-03-08,3.35334641,477350610.89984411285124600046,43.902928914962,10872864.81101183
2013-03-09,3.50857536,510011367.693487572227298210738,46.8885866123086,10877089.81101183
2013-03-10,3.41442475,501275189.682214885617049284123,46.0660384590181,10881664.81101183
2013-03-11,3.52669627,525511108.08165150080804648894,48.275074577218,10885764.81101183
2013-03-12,3.21775227,483625303.774954075204200643228,44.4135452582116,10889139.81001183
2013-03-13,3.35448171,512150414.042647940770112752047,47.0161908515809,10893064.80951183
2013-03-14,3.31080577,511373186.010997511516628790899,46.9255625535453,10897539.80951183
2013-03-15,3.27320999,511323729.651721866853071287809,46.9025172478223,10901839.80851183
2013-03-16,3.26643484,514304542.948103128467568810347,47.1570156995909,10906214.80851183
2013-03-17,3.25507816,516476633.816619851881895488526,47.3334997837522,10911439.80851183
2013-03-18,3.46957223,560714853.244011067968639879774,51.3654363912578,10916189.80851183
2013-03-19,3.86035942,649750892.127970690569279806567,59.4986011114249,10920439.80851183
2013-03-20,4.00566845,695831303.424455813328577736517,63.6874854981899,10925714.80851183
2013-03-21,4.23461019,775211153.644928110349245703345,70.9175250053215,10931164.80851183
2013-03-22,4.05568242,763898930.119695138961862356772,69.8460845417884,10936889.80751183
2013-03-23,3.70672564,704500327.615155449139539779605,64.3831163705435,10942314.80751183
2013-03-24,4.02556381,784797927.605700279603771108714,71.6904242064758,10947039.80751183
2013-03-25,4.02378239,813786823.995237289623195064911,74.3140892495617,10950639.80751183
2013-03-26,4.15075356,861172528.429855679145926664104,78.6141974320088,10954414.80751183
2013-03-27,4.49610198,973613530.447917215181587767809,88.8520799138223,10957689.80751183
2013-03-28,4.28052357,961096549.473796428409948756128,87.6731739608416,10962264.80751183
2013-03-29,4.30087359,990238153.5467445283481633341,90.29569935827,10966614.80651183
2013-03-30,4.24924608,1011410501.796492934734502567947,92.1899599883109,10970939.80651183
2013-03-31,4.26532297,1030559616.899957801938104398252,93.8992384231444,10975164.80651183
2013-04-01,4.45266486,1137324100.78289275193891855829,103.580346911163,10980114.80651183
2013-04-02,4.75336825,1281687160.01648975155222457659,116.679944241173,10984639.80551183
2013-04-03,4.85046378,1443789615.41019143186491356182,131.384809378154,10989014.80501183
2013-04-04,4.73920513,1462129293.49378554088995306335,133.007120475745,10992864.80501183
2013-04-05,4.71276367,1568432428.53923415567601826477,142.626065488019,10996814.80501183
2013-04-06,4.6145611,1574027367.53743897017374015739,143.081822964933,11000889.80501183
2013-04-07,5.04960835,1792186961.14189921065152420648,162.852214576856,11004989.80501183
2013-04-08,5.33290242,2051514747.04197286620647233686,186.351161848042,11008864.80501183
2013-04-09,5.64074143,2540572928.61798354514053929881,230.682996695207,11013264.80501183
2013-04-10,3.7993504,1776029674.56996517466637483111,161.192889661017,11018039.80501183
2013-04-11,2.09881888,913744570.187293431923046915785,82.9015850379895,11022039.80501183
2013-04-12,2.84072926,1229179118.96038521297863048137,111.476373194039,11026364.45501183
2013-04-13,2.50198944,1076680752.595067475323221572879,97.6090718702513,11030539.80501183
2013-04-14,2.29456796,980530113.222442677388330735329,88.8614913997663,11034364.80501183
2013-04-15,2.11528578,892732454.128853985585117600184,80.8746931659848,11038464.80501183
2013-04-16,1.81094891,754043176.503261549732402122166,68.2831387270602,11042889.80501183
2013-04-17,2.42321708,1025884320.242146553372511215647,92.8640369135009,11047164.80501183
2013-04-18,2.78425484,1200434439.89903654927536242952,108.628345092344,11050839.80501183
2013-04-19,3.00006559,1315593293.97344129782752786686,119.012283239042,11054264.80501183
2013-04-20,3.18525555,1417741977.53341468008882972235,128.208288893045,11058114.80501183
2013-04-21,2.91485166,1310722638.19970615604345182789,118.483243756283,11062514.80501183
2013-04-22,3.07341776,1397836653.5164457732758683157,126.31427175979,11066339.80501183
2013-04-23,3.38292483,1573425024.83338051451849417855,142.127218053185,11070539.80501183
2013-04-24,3.50996743,1706962826.986771879798927235,154.1332778045,11074589.80501183
2013-04-25,3.16156158,1562219397.69887180701332456036,141.008659278492,11078889.80501183
2013-04-26,3.0583438,1520716614.28066830201355431754,137.209600419638,11083164.80501183
2013-04-27,2.83739563,1421628544.64305409016703953966,128.226669605202,11086839.80501183
2013-04-28,2.9627086,1493145659.0043014322042144378,134.62356956166,11091264.80501183
2013-04-29,3.11966325,1595664561.21533532524541078591,143.810378192577,11095614.80381183
2013-04-30,3.00006777,1544247234.88980366064358183985,139.129647545295,11099339.80381183
2013-05-01,2.52047369,1289224863.25771618075914966841,116.113801040327,11103114.80381183
2013-05-02,2.32100761,1181072403.74273285689292990299,106.340984697253,11106464.80381183
2013-05-03,2.10886798,1070069481.696692871483315765921,96.3168402741087,11109889.80381183
2013-05-04,2.45598818,1250283521.35436211335435784006,112.497636369082,11113864.80381183
2013-05-05,2.53233335,1295120354.82374198223044103366,116.488715827002,11117989.80381183
2013-05-06,2.43394807,1246998701.49021737247337589881,112.118596195207,11122139.80381183
2013-05-07,2.41884231,1241802027.66615246565426390278,111.609212873466,11126339.80381183
2013-05-08,2.44959787,1259256954.51631771850224124629,113.136061854763,11130464.80381183
2013-05-09,2.42161822,1246787690.84379214812341233368,111.974532710696,11134564.80381183
2013-05-10,2.54554421,1310944548.46789901569557130002,117.691036883694,11138864.80381183
2013-05-11,2.486801,1287061932.2442861444842765691,115.49977766277,11143414.80381183
2013-05-12,2.46930854,1280701257.61427597335560343362,114.885675559614,11147614.80381183
2013-05-13,2.5169175,1309290368.32810406279975291679,117.404456646113,11151964.80381183
2013-05-14,2.31657619,1203328284.35487882403409472214,107.865566569258,11155814.80381183
2013-05-15,2.33507149,1216221320.30935374425188405206,108.986852425482,11159339.80331183
2013-05-16,2.41471463,1260506722.52843787228328251129,112.917874050263,11163039.80331183
2013-05-17,2.50090692,1309724907.46018392780333503941,117.284616014027,11167064.80331183
2013-05-18,2.50453812,1320050853.47895632678533119632,118.169876680304,11170789.80331183
2013-05-19,2.47744864,1307817307.56796667526479500575,117.033880187025,11174689.80331183
2013-05-20,2.48938747,1316966680.70292143725491222883,117.818636469901,11177914.80331183
2013-05-21,2.4741524,1311075950.28039413842315437884,117.252040911748,11181689.80331183
2013-05-22,2.50485148,1330841045.243314061076393341,118.9781735827,11185589.80331183
2013-05-23,2.59511089,1384488238.28452769992927098202,123.726156049094,11189939.80331183
2013-05-24,2.69072496,1443723531.70868024214668417604,128.971080654588,11194164.80331183
2013-05-25,2.65472177,1442842700.70009905956903972371,128.844915254237,11198289.80331183
2013-05-26,2.67740913,1458084131.92814358045326136546,130.158601110462,11202364.80331183
2013-05-27,2.59424673,1416455569.26183150342546956523,126.392905902981,11206764.80331183
2013-05-28,2.57846403,1411480509.95270115964435170458,125.904595265926,11210714.80331183
2013-05-29,2.63946924,1453058332.46558519426094810945,129.564812390415,11214914.80331183
2013-05-30,2.56977125,1419399429.38020173000365918712,126.513068381064,11219389.80331183
2013-05-31,2.58656508,1434582209.34689708033679628089,127.816488895383,11223764.80331183
2013-06-01,2.59949225,1446207401.36313422414757975737,128.791151081239,11229089.80331183
2013-06-02,2.47023042,1377596394.87284779008304420437,122.626708942139,11234064.80331183
2013-06-03,2.47098358,1381873848.82909600328645803596,122.949187901812,11239389.80331183
2013-06-04,2.41037014,1351501920.60733777303762523688,120.189968731736,11244714.80331183
2013-06-05,2.41605705,1359703823.59265156350911787832,120.869923845704,11249314.80331183
2013-06-06,2.36554851,1339814370.13513336484566074472,119.053975669784,11253839.80331183
2013-06-07,2.19162685,1240591162.223713778206857788,110.1977314436,11257864.80331183
2013-06-08,2.17144932,1229611335.79251193074354712743,109.178545341321,11262389.80331183
2013-06-09,1.98865953,1125550441.613677971456423573897,99.9036034482759,11266364.80331183
2013-06-10,2.07770045,1176184371.02845281198902562649,104.357566627703,11270714.80331183
2013-06-11,2.13557988,1212170386.11141990320657718942,107.507520455874,11275214.80331183
2013-06-12,2.11326913,1199975980.66495690933574118482,106.378116306254,11280289.80331183
2013-06-13,2.01619261,1143434086.41424557720191736473,101.323897720631,11284939.80331183
2013-06-14,1.97525553,1120061949.233936403823675398923,99.2132443015781,11289439.80331183
2013-06-15,1.98785838,1127965182.174338515143328251129,99.8750374050263,11293764.80331183
2013-06-16,1.97078129,1118973897.974103475616043113433,99.0383512565751,11298389.80331183
2013-06-17,1.99247389,1131628982.26871584720961434518,100.126305084746,11302014.80331183
2013-06-18,2.07413684,1179042827.41453366156637071639,104.289176382233,11305514.80331183
2013-06-19,2.07549068,1180844662.27750133667517361196,104.417150789012,11308914.80331183
2013-06-20,2.07320647,1180187215.65240637682759385459,104.323499707773,11312764.80331183
2013-06-21,2.01650897,1147731005.58288997435857527671,101.416857393337,11316964.80331183
2013-06-22,1.9886398,1132583770.18468026667615503408,100.039508474576,11321364.80331183
2013-06-23,1.99397986,1136113617.01896905127710121315,100.314744593805,11325489.80331183
2013-06-24,1.96797679,1122112296.752292975382271300805,99.0456832261835,11329239.80331183
2013-06-25,1.94416036,1108755117.731877012779352593644,97.8327887200468,11333164.80331183
2013-06-26,1.95910003,1118465117.736003497013373990968,98.6517007597896,11337514.80331183
2013-06-27,1.92349796,1097920368.088026690268691107767,96.8039495990649,11341689.80331183
2013-06-28,1.78128607,1014602834.587099448716883791731,89.4245067212157,11345914.80331183
2013-06-29,1.76821188,1007861667.662092636397975464447,88.7972910578609,11350139.80331183
2013-06-30,1.78301213,1015963076.098495171389740807579,89.4809076563413,11353964.80331183
2013-07-01,1.65189371,941200729.855005690640430429469,82.8675701344243,11357889.80331183
2013-07-02,1.74762367,997745649.522552440141506855572,87.8164666861484,11361714.80331183
2013-07-03,1.55181119,883064123.369008653286406917562,77.6913308007014,11366314.80331183
2013-07-04,1.58276019,899798285.180963792310303522538,79.1348708357686,11370439.80331183
2013-07-05,1.36137275,767222778.344660875653606060391,67.4476238527177,11375089.80331183
2013-07-06,1.34844416,754952725.166011196533648430002,66.3416808883694,11379764.80331183
2013-07-07,1.46501861,820924713.961576608284899806962,72.1095223728814,11384414.80331183
2013-07-08,1.50296907,842671531.869788690725629340299,73.9885537697253,11389214.80331183
2013-07-09,1.52222014,853306435.026210874484200127514,74.8919108708358,11393839.80331183
2013-07-10,1.71733658,969046682.840226859659936194104,85.0136791350088,11398714.80331183
2013-07-11,1.76516035,997740225.783227534166348750554,87.4975493863238,11403064.80331183
2013-07-12,1.81083744,1027155020.552393403575216272026,90.0466987142022,11406914.80331183
2013-07-13,1.83583015,1045148461.760039039828341383159,91.5925978959673,11410839.80331183
2013-07-14,1.80117415,1026132821.02091740966347804746,89.892269275862,11415139.80331183
2013-07-15,1.87663807,1071080758.509372717995826841407,93.7961525423729,11419239.80331183
2013-07-16,1.83749352,1048445957.748854914407116015231,91.7810356516657,11423339.80331183
2013-07-17,1.8238974,1040300802.374274957011043113433,91.0313512565751,11427939.80331183
2013-07-18,1.7072557,971279496.899490354616087891616,84.9617291174752,11431964.80331183
2013-07-19,1.7344736,986247535.390142617821096541219,86.2387945996493,11436239.80331183
2013-07-20,1.70903901,971455782.516991035203550374974,84.9108591466978,11440889.80231183
2013-07-21,1.72424963,980502571.474851713946778470416,85.6643502618352,11445864.80231183
2013-07-22,1.72449453,980680504.485570668999043771639,85.6490286382233,11449989.80231183
2013-07-23,1.75049177,996193006.28325703596865017719,86.977056691993,11453514.80231183
2013-07-24,1.77287254,1009997554.0266259326925226636,88.15173056692,11457489.80231183
2013-07-25,1.81143598,1033406188.43913002715900906544,90.166092226768,11461139.80231183
2013-07-26,1.80661592,1031687977.549628652793206681633,89.9839859731151,11465239.80231183
2013-07-27,1.76941732,1011234977.86887180106740697627,88.165275862069,11469764.80231183
2013-07-28,1.85884089,1064162528.935402038972991150899,92.7458421975453,11473964.80231183
2013-07-29,1.869772,1070921147.586030395242881119172,93.2986972530684,11478414.80231183
2013-07-30,1.93317595,1109974490.91370969296268322235,96.659552893045,11483339.80131183
2013-07-31,1.95512089,1126113338.875797089527475590048,98.0244199298656,11488089.80131183
2013-08-01,1.92448734,1109809374.196729248401382373207,96.5680178258329,11492514.80131183
2013-08-02,1.90836477,1104599123.660063183363823259398,96.0745306838106,11497314.80131183
2013-08-03,1.88398021,1098476608.580170678858749970458,95.5067095265926,11501564.80131183
2013-08-04,1.89918712,1108785073.368573465535097757976,96.3654821741672,11506039.80131183
2013-08-05,1.91794773,1122611899.279158908920323481434,97.5271338398598,11510764.80031183
2013-08-06,1.91969225,1124734225.118746735709621733567,97.6712066043249,11515514.79931183
2013-08-07,1.90613164,1118080457.817728135263608316611,97.0542068965517,11520164.79831183
2013-08-08,1.85073304,1086342372.663535289882795338386,94.2572717708942,11525289.79731183
2013-08-09,1.81530455,1066226355.062803430638836294219,92.4727767387493,11530164.79731183
2013-08-10,1.83035886,1076179830.53622517998550322235,93.293552893045,11535414.79731183
2013-08-11,1.84834368,1087967756.95017184011825060945,94.271312390415,11540814.79681183
2013-08-12,1.87013093,1102045453.097150590707898293456,95.4464707773232,11546214.79581183
2013-08-13,1.90506811,1129194526.936884296735160182814,97.7590750847458,11550789.79581183
2013-08-14,1.92870802,1145345466.201149408992003242651,99.1212875511397,11554989.79581183
2013-08-15,1.90518517,1134034630.235901279256163538365,98.1063331385155,11559239.79581183
2013-08-16,1.90684121,1136581601.406198302571851878068,98.2909602571596,11563439.79581183
2013-08-17,1.92994937,1152544584.159651032061269339745,99.6305043834015,11568189.79581183
2013-08-18,1.91982911,1147791400.814500380842127703115,99.1780397428405,11573039.79581183
2013-08-19,1.98520771,1189978283.66901516527159498892,102.784012273524,11577464.79581183
2013-08-20,2.01417621,1210343889.86749804689233559858,104.500210987726,11582214.79581183
2013-08-21,2.12829753,1283870902.10126171800653755049,110.801603740503,11587114.79581183
2013-08-22,2.10024403,1269649511.61290450143722525946,109.523216832262,11592514.79581183
2013-08-23,2.06093411,1249013410.29532822502903185114,107.697571595558,11597414.79581183
2013-08-24,2.08130944,1263255684.79925746775486575622,108.882675043834,11601989.79581183
2013-08-25,2.15729459,1312409633.48117986763290046247,113.082563413209,11605764.79581183
2013-08-26,2.13483001,1301681760.4188886707251137696,112.11811484512,11609914.79581183
2013-08-27,2.23422335,1367678672.27762428874229465022,117.759790765634,11614139.79581183
2013-08-28,2.23736392,1374681503.35392366374494709931,118.317414377557,11618589.79581183
2013-08-29,2.23910779,1381264032.03017143062528497763,118.835638223261,11623314.79581183
2013-08-30,2.34219842,1452222118.08561522687549602676,124.885379602572,11628439.79581183
2013-08-31,2.39605237,1493551306.67325548502086633159,128.377978959673,11634014.79581183
2013-09-01,2.42498554,1519383296.74932357096597611708,130.536372004676,11639539.79581183
2013-09-02,2.39758629,1508777714.07915690150027247167,129.565371712449,11644914.79581183
2013-09-03,2.37429811,1504949277.87862798380529692996,129.182803623612,11649764.79581183
2013-09-04,2.2514393,1427936118.68676001125367405227,122.529238749269,11653839.79581183
2013-09-05,2.24501895,1426628972.96313900188364560987,122.370085037989,11658314.79581183
2013-09-06,2.16099099,1374607454.79400495767621217813,117.861146405611,11662939.79581183
2013-09-07,2.19342788,1397829338.27601944288303525988,119.814989479836,11666564.79581183
2013-09-08,2.15970205,1377787522.41197127719290500021,118.057386323787,11670489.79581183
2013-09-09,2.21003514,1415770494.88977502743560581225,121.259272647575,11675564.79581183
2013-09-10,2.22281192,1427518920.93705876847421556429,122.215530189363,11680339.79581183
2013-09-11,2.30280245,1485069117.24571327069348635417,127.088227060199,11685339.79581183
2013-09-12,2.28428174,1482150941.63419694920943004474,126.780723553478,11690664.79581183
2013-09-13,2.29152617,1490131020.75689357107734939214,127.407745178258,11695764.79571183
2013-09-14,2.22795516,1455028244.73014411442229001637,124.348477498539,11701214.79571183
2013-09-15,2.23809743,1464112002.33307583598557560874,125.076417884278,11705739.79571183
2013-09-16,2.25259491,1477804868.98688081086314303132,126.204665984804,11709589.79571183
2013-09-17,2.26165636,1486482610.60922016896334261679,126.897250146113,11714064.79571183
2013-09-18,2.25652894,1487083041.57513402680556252831,126.903819403857,11718189.79571183
2013-09-19,2.19436054,1455765886.61079829968683617236,124.180957334892,11722939.79571183
2013-09-20,2.17030968,1441617545.25493324073570273801,122.921635885447,11727939.79571183
2013-09-21,2.17848848,1449080977.32704482646842580207,123.508256867329,11732664.79571183
2013-09-22,2.16687478,1445208450.86887325473060713414,123.124935125658,11737739.79571183
2013-09-23,2.16034239,1442810649.67549687691580135507,122.865699006429,11742989.79571183
2013-09-24,2.17210146,1454407234.03339903314069502212,123.797357685564,11748289.79571183
2013-09-25,2.16519894,1452890630.83328280817104018183,123.614078609001,11753439.79571183
2013-09-26,2.18059655,1465990545.1276074956775204654,124.68567445938,11757489.79571183
2013-09-27,2.21042861,1489124478.04894295272870857282,126.605347749854,11761939.79571183
2013-09-28,2.21128719,1491934482.42455150433550315254,126.796551724138,11766364.79571183
2013-09-29,2.21364079,1496146693.90471192059280624934,127.108627703098,11770614.79571183
2013-09-30,2.19174983,1484673719.36937384782941902672,126.090261835184,11774689.79571183
2013-10-01,2.21273466,1502757461.95369636552417784861,127.575424313267,11779364.79571183
2013-10-02,1.81680607,1226788968.51044282171605796496,104.105092928112,11784139.79571183
2013-10-03,2.04455417,1386111008.09660338471400677535,117.575495032145,11789114.79571183
2013-10-04,2.11654681,1437999553.26896677292870857282,121.930347749854,11793614.79571183
2013-10-05,2.10462698,1432331658.92845219243611498938,121.393402688486,11799089.79571183
2013-10-06,2.12014896,1445663053.32167774835617974773,122.475261250731,11803714.79561183
2013-10-07,2.126249,1463044622.06138947841976179607,123.906872589129,11807614.79561183
2013-10-08,2.13762894,1473700417.4384811739032672235,124.76652893045,11811664.79561183
2013-10-09,2.15267013,1488044932.63017652817789383989,125.933520312683,11816114.79561183
2013-10-10,2.16263506,1497764877.73027161274752296655,126.704650496785,11820914.79561183
2013-10-11,2.16817047,1504862605.3675952288910876843,127.25529924021,11825539.79561183
2013-10-12,2.174057,1512594202.83118449339513799653,127.851263004091,11830889.79561183
2013-10-13,2.2466238,1567326661.56039954425198016705,132.415658679135,11836414.79561183
2013-10-14,2.28766824,1602776719.08932613390792985482,135.339194915254,11842664.79561183
2013-10-15,2.37863355,1676584639.78300459541824885026,141.493908533022,11849164.79561183
2013-10-16,2.31116231,1639796564.21921756979984300464,138.327921917008,11854414.79561183
2013-10-17,2.38998533,1704638294.5018117691259415438,143.74713383986,11858589.79561183
2013-10-18,2.52745724,1812436164.01911294210443674196,152.775572180012,11863389.79561183
2013-10-19,2.71725799,1967550543.62347829488303110487,165.772717124489,11868964.79561183
2013-10-20,2.71537286,1977012769.89890582744203945737,166.500151081239,11873939.79561183
2013-10-21,2.87138391,2137197000.91272337529947557374,179.910628579778,11879214.79561183
2013-10-22,2.97641992,2263001755.13948545829745474796,190.402781414378,11885339.79561182
2013-10-23,3.12646993,2432875110.45178647405215774988,204.600350964348,11890864.79561181
2013-10-24,2.94581752,2312748499.3044214490406452405,194.41004376505,11896239.79561181
2013-10-25,2.72008931,2209553671.4162361466376824695,185.64378762595,11902114.79561181
2013-10-26,2.63011758,2140916179.23621266700065020589,179.808218001169,11906664.79561181
2013-10-27,2.83044183,2317266189.90086457526875994486,194.546133255406,11911139.79561181
2013-10-28,2.84330802,2338713940.73406092575924279798,196.274687317358,11915514.79561181
2013-10-29,2.92026025,2436684646.42087193311348248874,204.428174167154,11919514.79461181
2013-10-30,2.81514522,2359843888.08311763598945899742,197.900599420982,11924389.79461181
2013-10-31,2.87412323,2425105801.67933921669247184092,203.283649912332,11929664.79461181
2013-11-01,2.85280581,2423220454.34116774809343684866,203.037109849386,11934864.79461181
2013-11-02,2.86731813,2445209553.93287359920038075692,204.792881355932,11939914.79461181
2013-11-03,2.92760426,2511679473.62520527563560554388,210.275382611748,11944714.79461181
2013-11-04,3.1028572,2733959063.1336995134597453496,228.79103886616,11949589.79461181
2013-11-05,3.23550814,2912477841.57388287827720372032,243.641668907072,11953939.79461181
2013-11-06,3.44238515,3147464099.40186379735792134702,263.209583987142,11958014.79461181
2013-11-07,3.65033333,3470354236.19207197058663014758,290.124226183518,11961614.79461181
2013-11-08,4.05004446,3993314855.34443149335750909561,333.750656511981,11964964.79461181
2013-11-09,3.9318261,3962240225.68365491183417042442,331.051148451198,11968664.79461179
2013-11-10,3.83414476,3921840037.55610838920473835732,327.558653499708,11972939.79461179
2013-11-11,3.93601752,4104700956.19505079457433157393,342.697692869667,11977614.79461179
2013-11-12,3.97746675,4249589141.21406824380236925291,354.645488310929,11982639.79461179
2013-11-13,4.2842717,4728862182.5094343901007740297,394.50449522443,11986839.79461179
2013-11-14,4.37591685,4996898130.43254818593670558713,416.706303302747,11991414.79461179
2013-11-15,4.19286144,4898974235.47222580321376157668,408.398797334892,11995564.79461179
2013-11-16,4.38705732,5229762080.05453038482393769273,435.798442767387,12000414.79461179
2013-11-17,4.73725385,5826497052.3470430486926719956,485.33657685564,12005064.79461179
2013-11-18,5.88406778,7899238895.68641323320567958933,657.778503874927,12008964.79461179
2013-11-19,4.73213355,6569644605.79686945537932715006,546.878397311514,12012989.79461179
2013-11-20,4.91891962,7154243418.72931099553289437712,595.339099649328,12017089.79461179
2013-11-21,5.68827806,8664193685.70688897303297356678,720.764425260082,12020839.79461179
2013-11-22,5.68433725,9655188371.42353411607095108626,802.916933718294,12025139.79461179
2013-11-23,5.59412815,10036063848.55740200960137523091,834.295339989129,12029389.79461179
2013-11-24,5.296892,9713112909.51580843141991835732,807.166695499708,12033589.79461179
2013-11-25,5.13246251,9825868339.74894606940892720506,816.243386616014,12037914.79461179
2013-11-26,5.08521124,11031541043.56594796111680117151,916.097160140269,12041889.79461179
2013-11-27,5.07240404,11599427444.74303593806011030892,962.910560911748,12046214.79461179
2013-11-28,5.00804872,12139760581.5418819541676520121,1007.38716364699,12050739.79461179
2013-11-29,5.25316203,13606858893.395242149962760473,1128.7254880187,12055064.79461179
2013-11-30,5.06423911,13498119326.6944806226353168393,1119.29671478667,12059464.79461179
2013-12-01,4.31245878,11635884342.12669287869250956458,964.485793687902,12064339.79461179
2013-12-02,4.55216972,12560801212.1303294475705124026,1040.80821770894,12068314.79461179
2013-12-03,4.5167953,12720698338.6053938022369032212,1053.62102744828,12073314.79461179
2013-12-04,4.71817918,13707245929.3533692548309758823,1134.93223088837,12077589.79461179
2013-12-05,4.1962207,12413024442.39389672613583033,1027.411772827,12081839.79461179
2013-12-06,3.37225697,9966751946.76220984553788722706,824.581710337814,12087039.79461179
2013-12-07,2.86818513,8509665399.28891388137765081284,703.748376025716,12091914.79395749
2013-12-08,3.17322401,9478722082.94754211462506660943,783.573348334307,12096789.79395749
2013-12-09,3.60228356,10843625557.38088520752229656546,896.079289888954,12101189.79395749
2013-12-10,3.88194448,11829553963.89416472198116021203,977.165367329047,12105989.79395749
2013-12-11,3.43846013,10601969953.01935333462295218895,875.464034272355,12110114.79395749
2013-12-12,3.41655496,10579622451.50642747515569972523,873.324805987727,12114189.79395749
2013-12-13,3.40755236,10654088610.74697102944359074506,879.156135300994,12118539.79395749
2013-12-14,3.3146272,10339592472.91123698587879139992,852.856120526008,12123489.79395749
2013-12-15,3.34036895,10479266163.262644243078933141,864.0616578609,12127914.79395749
2013-12-16,2.62754698,8224848384.49859168129496133214,677.894106801286,12132939.79395749
2013-12-17,2.64569174,8285733865.8571277087521470898,682.62677270602,12138014.79395749
2013-12-18,2.04906035,6388681645.9221897368940915579,526.12097632671,12142989.79395749
2013-12-19,2.65997338,8328197861.43732355579528630077,685.525128959673,12148639.79395749
2013-12-20,2.33082877,7294490540.98554955751718308834,600.216954260666,12153089.79395749
2013-12-21,2.28074868,7258204826.31718569482897329533,597.033502548217,12157114.79395749
2013-12-22,2.38571042,7479382499.65317006302577101479,615.013035271771,12161339.79395749
2013-12-23,2.54494127,8004081993.82038223873126118285,657.926634155465,12165614.79395749
2013-12-24,2.46859013,7918485708.39557407368132425242,650.664745178258,12169839.79395749
2013-12-25,2.56119713,8257429632.97064939696510911069,678.290158094681,12173889.79395749
2013-12-26,2.81662728,9133750877.51704153651821738334,749.996594956166,12178389.79395749
2013-12-27,2.69881739,8803069849.17756269674092157806,722.570567492694,12182989.79395749
2013-12-28,2.67127051,8723906479.73214829453190991849,715.852363078901,12186739.79395749
2013-12-29,2.70995202,8866119604.03023427767102077895,727.271215663355,12190939.79395749
2013-12-30,2.73973508,8972568474.39803954867143361268,735.741997077732,12195264.79395749
2013-12-31,2.71424112,8900503870.91549529940619728671,729.557582910579,12199864.79395749
2014-01-01,2.79859382,9183089853.00094831805549130906,752.404549944594,12204989.79395749
2014-01-02,2.90688604,9582996402.34579937176110732564,784.954921314436,12208339.79395749
2014-01-03,2.97276592,9858101001.48250847627660090443,807.222939029807,12212364.79395749
2014-01-04,3.00082617,10122111479.99165124021758185648,828.602062618352,12215889.79395749
2014-01-05,3.23751863,11029040879.34003185514619569996,902.487380263004,12220714.79395749
2014-01-06,3.25855458,11179606610.75680048743734503137,914.459960841613,12225364.79395749
2014-01-07,2.85648041,9824823598.10844998826850866786,803.351796198714,12229789.79395749
2014-01-08,2.89105715,10040826131.52113506264393437286,820.690009503214,12234614.79395749
2014-01-09,2.91922133,10175362594.37829115820537518066,831.334750487434,12239789.79395749
2014-01-10,2.98942387,10448187786.86898404008733792647,853.298854844603,12244464.79395749
2014-01-11,3.08800818,10896805298.01207977145398664405,889.555837119345,12249714.79395749
2014-01-12,2.92251348,10357726631.17553579731694452076,845.191332220924,12254889.79395749
2014-01-13,2.83904175,10087743753.83846185819221236205,822.877012197545,12259114.79395749
2014-01-14,2.80186801,9998079805.51489539986473466136,815.293602711864,12263164.79395749
2014-01-15,2.87183201,10318292540.72621690613076147135,841.089857364115,12267764.79395749
2014-01-16,2.77584537,10012488124.52927271072670300179,815.854800298071,12272389.79395749
2014-01-17,2.69438096,9732925495.74589449522624608005,792.829506475745,12276189.79395749
